id,title,status,phase,targeted_dates,cloud_instances,link
493326,Microsoft Viva: Viva Glint - Include missing survey takers,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=493326
493325,Microsoft Viva: Viva Glint - Add cycles to a custom blank recurring program,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=493325
492613,Microsoft 365 Admin Center: Pin agents in M365 Copilot Chat,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=492613
491019,"Outlook: Add custom sounds for Mail Notifications, Reactions, and Calendar Reminders",Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=491019
489825,"Microsoft Copilot (Microsoft 365): Overview of recent comments and changes in Word, Excel, PowerPoint",In development,{'tagName': 'Current Channel'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489825
493323,Microsoft Teams: DoD support in Teams Rooms Pro Management ,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=493323
493291,Microsoft Purview compliance portal: Data Loss Prevention - Detection of True file type in EXO DLP,In development,{'tagName': 'General Availability'},July CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=493291
492625,Microsoft Teams: share file in chat with external users,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=492625
492624,Microsoft Purview compliance portal: Intent Navigator in Data Security Posture Management,In development,{'tagName': 'General Availability'},June CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=492624
492618,Microsoft Purview compliance portal: Copilot Prompt Gallery in Data Security Posture Management,In development,{'tagName': 'General Availability'},July CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=492618
491633,"Microsoft Teams: Customize the screen in Teams Town hall through ""Manage what attendees see"" ",In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=491633
492742,Microsoft Viva: Viva Learning - Notification Settings,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=492742
492741,Microsoft Viva: Viva Learning - Academy auto-save and drafting functionality,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=492741
492626,Microsoft Viva: Anonymous comments in Engage events,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=492626
492622,Microsoft 365: The Next Generation of File & Folder Sharing,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=492622
490549,Microsoft Copilot (Microsoft 365): Researcher toggle in Copilot Chat,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490549
490050,Microsoft Teams: Teams Town hall screen management privileges in Teams Rooms on Windows,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490050
488098,Microsoft Defender for Office 365: Agentic AI - powered Submissions Response for Improved Result Explainability,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=488098
482198,Microsoft SharePoint: New web part for FAQs,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=482198
492984,SharePoint: New File Format Support for Document Translation,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=492984
492981,Microsoft Copilot (Microsoft 365): Reference a Microsoft Teams meeting when creating a PowerPoint presentation,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=492981
492980,Microsoft Copilot (Microsoft 365): Reference a Microsoft Teams meeting when creating a PowerPoint presentation,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=492980
492979,Microsoft Copilot (Microsoft 365): Reference a Microsoft Teams meeting when creating a PowerPoint presentation,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=492979
492627,Outlook: Updating Conversation Actions on Outlook for iOS,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=492627
492623,Microsoft Purview compliance portal: New configuration option in Collection Policies for targeted detection of Enterprise AI app interactions ,In development,{'tagName': 'General Availability'},May CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=492623
492615,Microsoft Copilot (Microsoft 365): Access audio overviews from the top of your Word document,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=492615
491469,Microsoft Copilot (Microsoft 365): Create a presentation with Copilot from the PowerPoint backstage view,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=491469
490059,"Outlook: Offline Support for Calendar - Create, Edit and Delete Event support",In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490059
492743,Exchange: Exchange Online Moderation approval requests via Actionable Messages,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=492743
492620,Microsoft Purview compliance portal: Information Protection - Confidence level filtering in Content Explorer Cmdlet,Rolling out,{'tagName': 'General Availability'},June CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=492620
491637,Microsoft Copilot (Microsoft 365): Reference up to 5 files when creating a presentation with Copilot for PowerPoint,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=491637
491636,Microsoft Copilot (Microsoft 365): Reference up to 5 files when creating a presentation with Copilot for PowerPoint,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=491636
491635,Microsoft Copilot (Microsoft 365): Reference up to 5 files when creating a presentation with Copilot for PowerPoint,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=491635
490564,Microsoft Teams:  Interactive Agents for Teams Meetings and Calls,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490564
490052,Microsoft Copilot (Microsoft 365): Intelligent meeting recap can summarize content shared on screen,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490052
490569,Planner: New Microsoft Planner app for the web in DOD,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490569
490561,Microsoft Teams: Enhanced Meeting Protection - Prevent Screen Capture,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490561
491918,Microsoft Purview Compliance Portal: Information Protection - Sensitivity Label support in Engage,In development,{'tagName': 'General Availability'},June CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=491918
491438,Microsoft Teams: Set New Ringtones in Teams Mobile,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=491438
489835,Microsoft Viva: Viva Glint -User Schema Enhancements: Self-Serve Renaming for Custom Hierarchies,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489835
489229,Microsoft Viva: Viva Glint and Viva Insights Integration - Workplace Patterns Report in Viva Glint,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489229
491473,Microsoft Edge: Microsoft 365 Copilot Chat Summarization in Edge for Business Context Menu,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=491473
491471,Outlook: Unverified Senders- warn users about spoofing and impersonation attempts,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=491471
491439,Microsoft Teams: Remote log collection in Teams admin center​,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=491439
485765,Microsoft Purview compliance portal: Information Protection - Email Attachment Preview in Content Explorer,Launched,{'tagName': 'General Availability'},June CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=485765
491472,Microsoft Teams: Call Waiting Beep Enabled on Desktop,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=491472
491028,Microsoft Intune: Customization of app installs with Enterprise Application Management,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=491028
491027,Microsoft Intune: Intune Suite - Operational dashboard to gain insight on EPM status and elevations.,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=491027
491026,Microsoft Intune: Intune Suite - Websocket Support for Tunnel MAM (iOS),In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=491026
491023,SharePoint: Optical Character Recognition (OCR) Backfill for SharePoint Sites,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=491023
491017,Microsoft Purview Compliance Portal: DLP Policy Tip Support in Outlook Mobile,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=491017
491015,Microsoft Purview Compliance Portal: Enable policy tips for recipients when emailed as part of a distribution group,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=491015
491014,Microsoft Purview Compliance Portal: Enable policy tips for recipients when emailed as part of a distribution group,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=491014
491011,Microsoft Purview Compliance Portal: Endpoint Data Loss Prevention - Device and Device group-based policy scoping support for Endpoint DLP,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=491011
491010,Microsoft Teams: Teams Meeting Audit Events in GCC,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=491010
490740,Microsoft Teams: Interpreter agent available in Teams,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490740
490566,Microsoft Teams: External group chat policy enforcements for max two orgs,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490566
490055,Microsoft Teams: Silent test call,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490055
491024,SharePoint: Time to read on SharePoint News posts ,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=491024
490064,OneDrive: Prompt for permitted users to sign in to OneDrive app with personal Microsoft account,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490064
489838,Microsoft Purview Compliance Portal: Custom CC policy as IRM indicator,In development,{'tagName': 'General Availability'},July CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489838
489829,Microsoft Viva: Modernized Viva Engage Email Subscription Management,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489829
489224,"Microsoft Teams: New audit logs for Give control, Take control, and Screensharing",Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489224
491016,Microsoft Purview Compliance Portal: DLP Policy Tip Support in Outlook Mobile,In development,{'tagName': 'General Availability'},October CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=491016
490121,Microsoft Purview Compliance Portal: Dynamic watermarking for files protected with sensitivity labels,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490121
490062,SharePoint: Create multi-color themes for SharePoint in brand center,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490062
488804,Microsoft 365 app: Microsoft Places - Configure auto-release for desks ,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=488804
488803,Microsoft 365: Microsoft Places - Enhanced desk booking capabilities,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=488803
490778,Microsoft Copilot (Microsoft 365): Microsoft 365 Copilot Search,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490778
490547,Microsoft Copilot (Microsoft 365): Updates to Copilot Chat response output,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490547
485725,Microsoft 365 app: Use Copilot in PDFs within the Microsoft 365 Copilot mobile app,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=485725
490568,Planner: New Microsoft Planner app for Microsoft Teams in GCC High and DoD,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490568
490048,Microsoft Teams: Configurable Keyboard Shortcuts,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490048
485731,Microsoft 365: Use Copilot in your search tab in the Microsoft 365 Copilot mobile app,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=485731
485719,Microsoft Copilot (Microsoft 365): Receive coaching on your writing in Copilot in Word,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=485719
485723,Microsoft Copilot (Microsoft 365): Receive coaching on your writing in Copilot in Word,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=485723
490777,Microsoft 365 app: Copilot Notebooks Module,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490777
490760,Microsoft Copilot (Microsoft 365): The Create Module in the M365 Copilot app,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490760
490738,Microsoft 365 Admin Center: Usage reports - Message consumption for Pay-as-you-go experiences in Copilot Chat.,In development,{'tagName': 'General Availability'},May CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490738
490722,Microsoft Copilot (Microsoft 365): OneNote Pages in M365 Copilot,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490722
490550,Microsoft Copilot (Microsoft 365): Open Copilot Pages as a Word document,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490550
490548,Microsoft Copilot (Microsoft 365): Simplified Input box update in Copilot Chat,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490548
490155,Microsoft Copilot (Microsoft 365): Updated UI for Microsoft 365 Copilot App,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490155
490051,Microsoft Teams: Copilot in Teams can generate an audio overview of your meetings,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490051
489823,Microsoft Copilot (Microsoft 365): Skills agent,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489823
489821,Microsoft Teams: AI assistant for admins in the Pro Management portal,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489821
489492,Microsoft Purview compliance portal: Microsoft Purview Data Security Posture Management for AI Apps and agents,In development,{'tagName': 'General Availability'},May CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489492
487856,Microsoft Copilot (Microsoft 365): Microsoft 365 Copilot App - Ask M365 Copilot,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=487856
487855,Microsoft Copilot (Microsoft 365): Copilot surfaces key statistics in the top of a document,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=487855
487854,Microsoft Copilot (Microsoft 365): Copilot can generate an audio overview of a notebook,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=487854
487423,Microsoft Copilot (Microsoft 365): Copilot can generate an audio overview of your Word document,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=487423
486857,Microsoft Copilot (Microsoft 365): Copilot Pages module on Microsoft 365 Copilot mobile app,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=486857
486701,Microsoft Copilot (Microsoft 365):  Copilot Memory,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=486701
486699,Microsoft Teams: Enhanced contextual discovery of agents within Microsoft 365,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=486699
485733,Microsoft Purview compliance portal: Site default labeling for SharePoint Online and Copilot,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=485733
485732,Microsoft Purview compliance portal: Site default labeling for SharePoint Online and Copilot,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=485732
485728,Microsoft Copilot (Microsoft 365): Locate your Copilot Pages in Copilot Chat navigation pane,Launched,{'tagName': 'Current Channel'},April CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=485728
485726,Microsoft Copilot (Microsoft 365): People Skills is now available ,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=485726
485716,Microsoft Copilot (Microsoft 365): Copilot Chat module UI refresh,Launched,{'tagName': 'General Availability'},April CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=485716
485178,Microsoft Copilot (Microsoft 365): Copilot Pages in Government Clouds,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=485178
482545,Microsoft Copilot (Microsoft 365): [Copilot Extensibility] Discover agent in Microsoft Copilot on iOS/Android,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=482545
482544,Microsoft Copilot (Microsoft 365): Quickly start a chat with Copilot from anywhere on your PC,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=482544
490565,SharePoint: Modern SharePoint Page Templates,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490565
489833,SharePoint: Customize your sites with multi-color themes,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489833
490567,Planner: New Microsoft Planner App for Teams for customers in GCC-H,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490567
490213,Outlook: Account Switcher for Copilot Tab,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490213
490156,"Microsoft Copilot (Microsoft 365): Sharing with Copilot summary - Now supporting PowerPoint, Excel, PDFs, Images, and protected files",Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490156
489455,Microsoft Teams: Block a user for your organization in GCC-High and DoD,Cancelled,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489455
489225,SharePoint: Header & Footer Enhancements,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489225
487848,Microsoft Copilot (Microsoft 365): Copilot can now answer questions about opened Copilot Pages in chat,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=487848
490057,Microsoft Teams: New Microsoft Teams Chat and channels experience in Education,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490057
489840,Microsoft Purview Compliance Portal: Timeline view of user activity,Launched,{'tagName': 'General Availability'},June CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489840
489837,Microsoft Purview Compliance Portal: Microsoft Purview Data Security Posture Management for AI: Additional permissions for AI roles,In development,{'tagName': 'General Availability'},June CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489837
489836,Microsoft Purview Compliance Portal: Microsoft Purview Data Security Posture Management for AI: Web Search Query,Launched,{'tagName': 'General Availability'},June CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489836
488805,Microsoft 365 app: Microsoft Places - New options for desk mode configuration,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=488805
488297,SharePoint: Copilot actions in SharePoint document libraries,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=488297
488104,Microsoft Viva: Copilot Analytics - Microsoft 365 Copilot agents report,In development,{'tagName': 'General Availability'},September CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=488104
486859,SharePoint: OneDrive and SharePoint – Use table of contents in PDF,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=486859
483949,"Microsoft Copilot (Microsoft 365): Drafting on a selection includes being able to reference files, emails, and meetings",In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=483949
490063,Outlook: Ability to copy attachments that are not links,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490063
490058,Outlook: Jump to a row in the Message List on Outlook on the Web and New Outlook for Windows,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490058
490056,Microsoft Teams: New Voice Applications Settings for Authorized Users in GCC High and DoD (Premium),In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=490056
489811,Microsoft Viva: Viva Glint - Export Team Summary report in Viva Glint to editable PowerPoint slides,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489811
488809,Microsoft 365 app: Microsoft Places - Find and book desks near colleagues ,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=488809
488802,Microsoft 365 app: Microsoft Places - Book desks from maps,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=488802
487860,Microsoft 365 app: Microsoft Places Management portal,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=487860
485724,Microsoft Copilot (Microsoft 365): Quickly launch the Microsoft 365 Copilot app on your iOS device,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=485724
482601,Microsoft Copilot (Microsoft 365): Access SharePoint agents in the Microsoft 365 Copilot app,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=482601
489812,Microsoft Teams: Town halls in DoD,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489812
489808,Microsoft Teams: Polls support in Teams Town hall [Premium],In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489808
489230,SharePoint: Office 365 CDN in SharePoint,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489230
489226,Outlook: Find Text when reading email on Outlook on the Web and New Outlook for Windows,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489226
489216,Microsoft Copilot (Microsoft 365): Copilot in Excel with Python for GCC,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489216
485796,SharePoint: OneDrive and SharePoint -  Apply watermark to PDF,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=485796
489834,SharePoint: Document Libraries - A new forms experience for streamlined document collection,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489834
489831,"Outlook: Create, Delete, Rename, and Move Folders",Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489831
488103,Microsoft 365 app: Microsoft Places - Built in Admin role support,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=488103
488101,Microsoft 365 app: Microsoft Places - Graph API support for directory objects,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=488101
487441,Microsoft Purview Data Security Posture Management for AI: Department Graph,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=487441
486836,Outlook: Shared with Me Settings page,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=486836
486464,Microsoft Copilot (Microsoft 365): Sessions Grouped by Time frame,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=486464
485721,Microsoft Copilot (Microsoft 365): Create Copilot Pages from Copilot Chat on your mobile phone,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=485721
367423,"Excel: Enable ""View Side by Side"" on Mac",In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=367423
483954,Microsoft Copilot (Microsoft 365): Fix all spelling and grammar issues with Copilot,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=483954
489842,Microsoft Purview Compliance Portal: Endpoint DLP - Protect shadow files for OneDrive,Launched,{'tagName': 'General Availability'},April CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489842
489828,Microsoft Purview Compliance Portal: Data Security Posture Management for AI - M365 Copilot view,Launched,{'tagName': 'General Availability'},June CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489828
489822,Microsoft Edge: Microsoft Edge for Business will soon integrate an entry point into Microsoft 365 Copilot Chat from the address bar,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489822
489454,Microsoft Purview Compliance Portal: Data Loss Prevention OCR Cost Estimator Support for MAC Endpoints,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489454
489453,SharePoint: Improved processing status experience for Content AI models in SharePoint Online,Launched,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489453
489232,Microsoft Edge: Adding support for viewing Sensitivity labels applied to a Microsoft Information Protection (MIP) Protected PDF ,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489232
489231,Microsoft Edge: Built-in PDF reader powered by Adobe engine  ,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489231
489228,Microsoft Purview Compliance Portal: Changes to case creation process in Purview portal when confirming alerts from Defender XDR portal and content retention periods in cases,Rolling out,{'tagName': 'General Availability'},April CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489228
489220,Microsoft Viva: Search Skill (Copilot in Engage),In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489220
488807,Microsoft Purview: Inline discovery of sensitive data shared over the network,In development,{'tagName': 'General Availability'},May CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=488807
488298,Microsoft Teams: Intelligent meeting recap available in multi-tenant set ups,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=488298
488097,Microsoft Defender for Office 365: Full Submissions experience in GCC,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=488097
485720,Microsoft Copilot (Microsoft 365): Create Copilot Pages on your mobile phone,In development,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=485720
479760,Microsoft Purview compliance portal: Endpoint Data Loss Prevention: Collection Policies: Scope classifiers and activity to track on all Windows devices,Launched,{'tagName': 'General Availability'},April CY2025,,https://www.microsoft.com/microsoft-365/roadmap?featureid=479760
366572,Outlook: Custom Instructions for draft with Copilot,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=366572
489452,Microsoft Copilot (Microsoft 365): Copilot generates the new presentation in a new file when starting from an existing presentation,Rolling out,{'tagName': 'General Availability'},,,https://www.microsoft.com/microsoft-365/roadmap?featureid=489452
