id,title,status,phase,targeted_dates,cloud_instances,link
493731,Microsoft Copilot (Microsoft 365): Reference an Excel file when creating a presentation with Copilot for PowerPoint,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=493731
494687,Microsoft Viva: Copilot Dashboard - Updated meeting metrics for Intelligent Recap,In development,General Availability,July CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=494687
494686,Microsoft Viva: Autoplay videos in Engage (Muted),Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=494686
494154,Outlook: Create a meeting from an email thread with Copilot,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=494154
493757,Microsoft Purview compliance portal: Insider Risk Management- Multi selectable DLP policies as an IRM triggering event,In development,General Availability,August CY2025,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=493757
493320,Microsoft Teams: Line key configuration on Teams Phone devices from Teams Admin Center (TAC),Rolling out,General Availability,,worldwide (standard multi-tenant);gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=493320
493288,Microsoft Copilot (Microsoft 365): Researcher available in Copilot Notebooks,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=493288
492621,SharePoint: Permissions report for a given user - SharePoint admin center,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=492621
491018,Outlook: Event Updates,Launched,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=491018
494685,Microsoft Purview compliance portal: Upcoming Update to Audit Records for Microsoft Purview Role Group Changes,In development,General Availability,August CY2025,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=494685
493756,Microsoft Purview compliance portal: Insider Risk Management- Multi selectable DLP policies as an IRM triggering event,In development,General Availability,August CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=493756
491020,Outlook: Summarize email attachments with Copilot in classic Outlook for Windows,Rolling out,Current Channel,June CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=491020
488300,Microsoft Teams: Threads in channels,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=488300
493289,Outlook: Drag and drop files between accounts as attachments,In development,General Availability,,worldwide (standard multi-tenant);gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=493289
491631,Microsoft Copilot: Microsoft 365 Copilot Interaction Export API,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=491631
491468,Microsoft Teams: Multiple Emoji Reactions per message,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=491468
494160,Microsoft Purview compliance portal: Modern eDiscovery additional enhancements,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=494160
493946,OneDrive: Transfer ownership of departing employees’ files with ease,In development,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=493946
494153,Outlook: Copilot chat in a sidebar in classic Outlook for Windows,Launched,Current Channel,,worldwide (standard multi-tenant);gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=494153
494152,Microsoft Copilot (Microsoft 365): Copilot Extensibility - Hebrew support in Agent builder,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=494152
493945,Outlook: Mail Categories,Launched,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=493945
492982,Microsoft Teams: Monitor DNS resolution failures and impact of proxy on Teams meetings with Best practice configurations dashboard in Teams admin center.,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=492982
491022,Microsoft Viva: Viva Insights - Skills landscape report for organizations,In development,General Availability,June CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=491022
493949,Microsoft Viva: Organizers reply privately to individuals,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=493949
493948,Microsoft Viva: Export event questions,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=493948
492985,Microsoft Teams: Microsoft Teams integration with Microsoft Defender for Office Tenant Allow block list for domains.,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=492985
493730,Microsoft Copilot (Microsoft 365): Add images to your Copilot prompts in M365 applications chat in government clouds,In development,General Availability,,gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=493730
492983,Microsoft Viva: Allow/disable reactions in Engage events,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=492983
492617,Microsoft 365 Admin Center: Admin Copilot available in GCC,In development,General Availability,,gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=492617
491638,Microsoft Viva: Viva Glint - User Schema Enhancements- Create and Edit Hierarchies,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=491638
489217,Microsoft Copilot (Microsoft 365): Copilot in Excel with Python for GCC High,In development,General Availability,,gcc high,https://www.microsoft.com/microsoft-365/roadmap?featureid=489217
493326,Microsoft Viva: Viva Glint - Include missing survey takers,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=493326
493325,Microsoft Viva: Viva Glint - Add cycles to a custom blank recurring program,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=493325
492613,Microsoft 365 Admin Center: Pin agents in M365 Copilot Chat,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=492613
491019,"Outlook: Add custom sounds for Mail Notifications, Reactions, and Calendar Reminders",Rolling out,General Availability,,worldwide (standard multi-tenant);gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=491019
493291,Microsoft Purview compliance portal: Data Loss Prevention - Detection of True file type in EXO DLP,In development,General Availability,July CY2025,worldwide (standard multi-tenant);gcc;gcc high,https://www.microsoft.com/microsoft-365/roadmap?featureid=493291
492625,Microsoft Teams: share file in chat with external users,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=492625
492624,Microsoft Purview compliance portal: Intent Navigator in Data Security Posture Management,In development,General Availability,June CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=492624
492618,Microsoft Purview compliance portal: Copilot Prompt Gallery in Data Security Posture Management,In development,General Availability,July CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=492618
492742,Microsoft Viva: Viva Learning - Notification Settings,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=492742
492741,Microsoft Viva: Viva Learning - Academy auto-save and drafting functionality,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=492741
492626,Microsoft Viva: Anonymous comments in Engage events,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=492626
490549,Microsoft Copilot (Microsoft 365): Researcher toggle in Copilot Chat,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=490549
490050,Microsoft Teams: Teams Town hall screen management privileges in Teams Rooms on Windows,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=490050
488098,Microsoft Defender for Office 365: Agentic AI - powered Submissions Response for Improved Result Explainability,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=488098
482198,Microsoft SharePoint: New web part for FAQs,Launched,General Availability,,worldwide (standard multi-tenant);gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=482198
492984,SharePoint: New File Format Support for Document Translation,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=492984
492627,Outlook: Updating Conversation Actions on Outlook for iOS,Launched,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=492627
492615,Microsoft Copilot (Microsoft 365): Access audio overviews from the top of your Word document,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=492615
491469,Microsoft Copilot (Microsoft 365): Create a presentation with Copilot from the PowerPoint backstage view,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=491469
490059,"Outlook: Offline Support for Calendar - Create, Edit and Delete Event support",In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=490059
492620,Microsoft Purview compliance portal: Information Protection - Confidence level filtering in Content Explorer Cmdlet,Rolling out,General Availability,June CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=492620
491637,Microsoft Copilot (Microsoft 365): Reference up to 5 files when creating a presentation with Copilot for PowerPoint,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=491637
491636,Microsoft Copilot (Microsoft 365): Reference up to 5 files when creating a presentation with Copilot for PowerPoint,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=491636
491635,Microsoft Copilot (Microsoft 365): Reference up to 5 files when creating a presentation with Copilot for PowerPoint,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=491635
490564,Microsoft Teams: Interactive Agents for Teams Meetings and Calls,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=490564
490569,Planner: New Microsoft Planner app for the web in DOD,In development,General Availability,,dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=490569
491918,Microsoft Purview Compliance Portal: Information Protection - Sensitivity Label support in Engage,In development,General Availability,June CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=491918
491438,Microsoft Teams: Set New Ringtones in Teams Mobile,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=491438
491473,Microsoft Edge: Microsoft 365 Copilot Chat Summarization in Edge for Business Context Menu,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=491473
491471,Outlook: Unverified Senders- warn users about spoofing and impersonation attempts,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=491471
491439,Microsoft Teams: Remote log collection in Teams admin center,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=491439
485765,Microsoft Purview compliance portal: Information Protection - Email Attachment Preview in Content Explorer,Launched,General Availability,June CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=485765
491472,Microsoft Teams: Call Waiting Beep Enabled on Desktop,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=491472
491027,Microsoft Intune: Intune Suite - Operational dashboard to gain insight on EPM status and elevations.,In development,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=491027
491023,SharePoint: Optical Character Recognition (OCR) Backfill for SharePoint Sites,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=491023
491015,Microsoft Purview Compliance Portal: Enable policy tips for recipients when emailed as part of a distribution group,In development,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=491015
491011,Microsoft Purview Compliance Portal: Endpoint Data Loss Prevention - Device and Device group-based policy scoping support for Endpoint DLP,Launched,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=491011
491010,Microsoft Teams: Teams Meeting Audit Events in GCC,Launched,General Availability,,gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=491010
490740,Microsoft Teams: Interpreter agent available in Teams,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=490740
490566,Microsoft Teams: External group chat policy enforcements for max two orgs,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=490566
491024,SharePoint: Time to read on SharePoint News posts,Launched,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=491024
490064,OneDrive: Prompt for permitted users to sign in to OneDrive app with personal Microsoft account,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=490064
489838,Microsoft Purview Compliance Portal: Custom CC policy as IRM indicator,In development,General Availability,July CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=489838
489224,"Microsoft Teams: New audit logs for Give control, Take control, and Screensharing",Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=489224
488804,Microsoft 365 app: Microsoft Places - Configure auto-release for desks,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=488804
488803,Microsoft 365: Microsoft Places - Enhanced desk booking capabilities,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=488803
490778,Microsoft Copilot (Microsoft 365): Microsoft 365 Copilot Search,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=490778
490568,Planner: New Microsoft Planner app for Microsoft Teams in GCC High and DoD,Rolling out,General Availability,,gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=490568
490048,Microsoft Teams: Configurable Keyboard Shortcuts,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=490048
485719,Microsoft Copilot (Microsoft 365): Receive coaching on your writing in Copilot in Word,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=485719
489821,Microsoft Teams: AI assistant for admins in the Pro Management portal,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=489821
487856,Microsoft Copilot (Microsoft 365): Microsoft 365 Copilot App - Ask M365 Copilot,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=487856
487855,Microsoft Copilot (Microsoft 365): Copilot surfaces key statistics in the top of a document,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=487855
486701,Microsoft Copilot (Microsoft 365): Copilot Memory,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=486701
485732,Microsoft Purview compliance portal: Site default labeling for SharePoint Online and Copilot,In development,General Availability,,worldwide (standard multi-tenant);gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=485732
485726,Microsoft Copilot (Microsoft 365): People Skills is now available,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=485726
485178,Microsoft Copilot (Microsoft 365): Copilot Pages in Government Clouds,In development,General Availability,,dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=485178
482544,Microsoft Copilot (Microsoft 365): Quickly start a chat with Copilot from anywhere on your PC,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=482544
490565,SharePoint: Modern SharePoint Page Templates,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=490565
489455,Microsoft Teams: Block a user for your organization in GCC-High and DoD,Cancelled,General Availability,,gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=489455
489225,SharePoint: Header & Footer Enhancements,In development,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=489225
490057,Microsoft Teams: New Microsoft Teams Chat and channels experience in Education,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=490057
489840,Microsoft Purview Compliance Portal: Timeline view of user activity,Launched,General Availability,June CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=489840
489837,Microsoft Purview Compliance Portal: Microsoft Purview Data Security Posture Management for AI: Additional permissions for AI roles,In development,General Availability,June CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=489837
489836,Microsoft Purview Compliance Portal: Microsoft Purview Data Security Posture Management for AI: Web Search Query,Launched,General Availability,June CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=489836
488805,Microsoft 365 app: Microsoft Places - New options for desk mode configuration,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=488805
486859,SharePoint: OneDrive and SharePoint – Use table of contents in PDF,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=486859
490063,Outlook: Ability to copy attachments that are not links,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=490063
488809,Microsoft 365 app: Microsoft Places - Find and book desks near colleagues,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=488809
488802,Microsoft 365 app: Microsoft Places - Book desks from maps,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=488802
487860,Microsoft 365 app: Microsoft Places Management portal,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=487860
489812,Microsoft Teams: Town halls in DoD,Rolling out,General Availability,,dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=489812
489230,SharePoint: Office 365 CDN in SharePoint,Launched,General Availability,,worldwide (standard multi-tenant);gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=489230
489226,Outlook: Find Text when reading email on Outlook on the Web and New Outlook for Windows,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=489226
489216,Microsoft Copilot (Microsoft 365): Copilot in Excel with Python for GCC,Launched,General Availability,,gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=489216
485796,SharePoint: OneDrive and SharePoint - Apply watermark to PDF,Launched,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=485796
489834,SharePoint: Document Libraries - A new forms experience for streamlined document collection,In development,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=489834
489831,"Outlook: Create, Delete, Rename, and Move Folders",Rolling out,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=489831
488103,Microsoft 365 app: Microsoft Places - Built in Admin role support,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=488103
488101,Microsoft 365 app: Microsoft Places - Graph API support for directory objects,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=488101
487441,Microsoft Purview Data Security Posture Management for AI: Department Graph,In development,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=487441
489828,Microsoft Purview Compliance Portal: Data Security Posture Management for AI - M365 Copilot view,Launched,General Availability,June CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=489828
489822,Microsoft Edge: Microsoft Edge for Business will soon integrate an entry point into Microsoft 365 Copilot Chat from the address bar,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=489822
489453,SharePoint: Improved processing status experience for Content AI models in SharePoint Online,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=489453
489220,Microsoft Viva: Search Skill (Copilot in Engage),In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=489220
488102,Microsoft 365 app: Microsoft Places - Onboard to the Places Directory with AI,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=488102
489214,Microsoft Copilot (Microsoft 365): [Copilot Extensibility] [b.2.3] Governance control for agents with file uploaded as knowledge source,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=489214
488502,SharePoint: Advanced Page Analytics,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=488502
488096,Microsoft Defender for Office 365: Ability to Disagree with Microsoft submissions analysis,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=488096
488095,"Microsoft Defender for Office 365: Additional actions include submit, allow/block, and trigger AIR from Advanced Hunting.",In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=488095
488094,Microsoft Defender for Office 365: Enhanced Take Action experience in Threat Explorer,Launched,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=488094
489221,Microsoft Purview Compliance Portal: Data Loss Prevention to restrict Microsoft 365 Copilot processing on emails with sensitivity labels,In development,General Availability,June CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=489221
489219,Microsoft Viva: Viva Glint admin can enable Copilot for the Company admin user role,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=489219
489218,Microsoft Copilot (Microsoft 365): Language expansion coming in Microsoft 365 Copilot,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=489218
487858,Microsoft Teams: Meeting option suggestions in classic Outlook for Windows,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=487858
481283,Microsoft Copilot (Microsoft 365): Catchup Skill (Copilot in Engage),In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=481283
488797,Microsoft Copilot (Microsoft 365): Shared mailbox access for emails in Copilot Chat,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=488797
488301,Microsoft Teams: Speaker attribution now “On” by default in BYOD rooms with enhanced admin controls,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=488301
487851,Microsoft Copilot (Microsoft 365): Catch up on a summary of document comments in the top of your document,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=487851
487850,Microsoft Copilot (Microsoft 365): Copilot surfaces key statistics in the top of a document,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=487850
487849,Microsoft Copilot (Microsoft 365): Catch up on a summary of document comments in the top of your document,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=487849
487440,SharePoint: OneDrive and SharePoint – Compress your PDF,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=487440
487407,Outlook: Improved interaction in the subject header section on Outlook on the Web and New Outlook for Windows,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=487407
481519,Microsoft Copilot (Microsoft 365): Admins can easily manage orphaned agents with comprehensive lifecycle functionality,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=481519
480736,Microsoft Copilot (Microsoft 365): People connectors for Microsoft 365 Copilot,In development,General Availability,July CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=480736
487836,Microsoft Copilot (Microsoft 365): Employee Self-Service Agent in M365 Copilot,In development,General Availability,August CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=487836
487431,Microsoft Teams: Preview Changes Before Sending Live in 'Manage what attendees see',Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=487431
485730,"Microsoft Copilot (Microsoft 365): Drafting on a selection includes being able to reference files, people, emails, and meetings",In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=485730
485729,"Microsoft Copilot (Microsoft 365): Drafting on a selection includes being able to reference files, people, emails, and meetings",In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=485729
488091,Microsoft Teams: Unified attachment flow on Teams Mobile,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=488091
487432,Microsoft Teams: Specify who has control of production tools in Teams Town hall,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=487432
485798,Microsoft Purview compliance portal: Endpoint DLP Mac device management support for additional MDM solutions,In development,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=485798
482410,Microsoft Copilot (Microsoft 365): Agents in Copilot Chat available on Edge Sidebar,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=482410
487859,Microsoft Purview compliance portal: Endpoint Data Loss Prevention: Advanced label-based protection for all files on devices,Launched,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=487859
481512,Microsoft Copilot (Microsoft 365): SharePoint agent web part,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=481512
481135,Microsoft Copilot (Microsoft 365): Work context suggestions in Copilot Chat ContextIQ menu,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=481135
486826,Microsoft Purview compliance portal: Enhancements to global exclusions in IRM settings,Rolling out,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=486826
486692,Microsoft Teams: Face recognition in Teams Rooms on Windows with Cloud IntelliFrame,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=486692
483952,"Microsoft Copilot (Microsoft 365): Select some text, and instantly get helpful options from Copilot",Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=483952
483489,"Outlook: Calendar support for copying, cutting, and pasting events and appointments",In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=483489
487443,Microsoft Edge: Monitoring in the Edge management service,Launched,General Availability,June CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=487443
